"15147",0,0,0,0,0,0,0,1,0,1,1,0
"15149",0,0,0,3,2,3,0,12,0,4,13,1
"15151",0,0,0,1,3,1,0,3,0,11,9,0
"15153",0,0,0,0,0,0,0,1,0,0,3,0
"15155",0,1,0,22,19,9,0,36,0,31,70,16
"15157",0,0,0,0,0,0,0,1,0,0,0,0
"15159",0,0,0,0,0,2,0,3,0,3,5,0
"15161",0,0,0,2,10,3,0,15,0,8,24,0
"15163",0,0,0,0,0,0,0,0,0,1,0,0
"15165",0,0,0,0,2,0,0,1,0,1,2,0
"15167",0,0,0,0,2,2,0,13,0,5,9,1
"15169",2,0,0,11,26,6,0,53,0,19,121,5
"15171",1,0,0,1,1,0,0,4,0,1,3,0
"15173",4,0,0,55,120,26,0,480,22,750,577,139
"15175",0,0,0,4,6,1,0,5,1,11,5,5
"15177",0,0,0,0,5,2,0,9,0,4,19,4
"15179",0,0,0,0,2,1,0,0,0,0,0,0
"15181",0,0,0,0,1,0,0,1,0,2,3,0
"15183",0,0,0,0,0,1,0,0,0,0,1,0
"15185",0,0,0,0,0,0,0,2,0,1,2,0
"15187",0,0,0,0,1,0,0,0,0,0,0,0
"15189",0,0,0,0,0,0,0,0,0,2,1,0
"15191",1,0,0,2,9,2,0,16,0,8,15,2
"15193",0,0,0,0,3,3,0,8,0,4,3,0
"15195",0,0,0,0,2,1,0,4,0,0,0,0
"15197",0,0,0,0,1,2,0,0,0,1,4,0
"15199",0,0,0,0,2,0,0,0,0,0,0,0
"15201",0,0,0,0,1,0,0,1,0,0,2,0
"15203",0,0,0,1,0,0,0,0,0,1,1,0
"15205",0,0,0,1,1,1,0,5,0,3,5,1
"15207",0,0,0,0,0,1,0,2,0,3,1,1
"15209",0,0,0,5,1,1,0,6,0,9,6,0
"16 NA",8,6,0,14,394,271,0,1172,0,123,466,91
"16001",0,0,0,0,1,0,0,1,0,0,2,1
"16003",0,0,0,0,7,0,0,2,0,0,2,1
"16005",0,0,0,0,5,1,0,5,0,0,12,1
"16007",0,0,0,3,1,3,0,5,0,0,12,8
"16009",0,0,0,0,3,3,0,40,0,4,80,3
"16011",0,0,0,0,1,0,0,1,0,0,0,0
"16013",0,0,0,3,1,5,0,4,1,1,14,1
"16015",0,0,0,5,24,14,0,86,2,10,48,17
